utc,forecast_MWh
20190728T06Z,2327
20190728T05Z,2522
20190728T04Z,2636
20190728T03Z,2766
20190728T02Z,2860
20190728T01Z,2909
20190728T00Z,2879
20190727T23Z,2804
20190727T22Z,2712
20190727T21Z,2635
20190727T20Z,2554
20190727T19Z,2476
20190727T18Z,2391
20190727T17Z,2282
20190727T16Z,2134
20190727T15Z,1959
20190727T14Z,1828
20190727T13Z,1795
20190727T12Z,1781
20190727T11Z,1804
20190727T10Z,1872
20190727T09Z,1978
20190727T08Z,2126
20190727T07Z,2348
20190727T06Z,2616
20190727T05Z,2853
20190727T04Z,2999
20190727T03Z,3167
20190727T02Z,3295
20190727T01Z,3377
20190727T00Z,3334
20190726T23Z,3251
20190726T22Z,3157
20190726T21Z,3043
20190726T20Z,2915
20190726T19Z,2807
20190726T18Z,2695
20190726T17Z,2577
20190726T16Z,2458
20190726T15Z,2320
20190726T14Z,2130
20190726T13Z,1978
20190726T12Z,1881
20190726T11Z,1863
20190726T10Z,1913
20190726T09Z,2011
20190726T08Z,2178
20190726T07Z,2348
20190726T06Z,2627
20190726T05Z,2871
20190726T04Z,2970
20190726T03Z,3079
20190726T02Z,3154
20190726T01Z,3174
20190726T00Z,3107
20190725T23Z,3018
20190725T22Z,2918
20190725T21Z,2823
20190725T20Z,2710
20190725T19Z,2618
20190725T18Z,2533
20190725T17Z,2446
20190725T16Z,2369
20190725T15Z,2258
20190725T14Z,2082
20190725T13Z,1903
20190725T12Z,1770
20190725T11Z,1734
20190725T10Z,1765
20190725T09Z,1841
20190725T08Z,1988
20190725T07Z,2110
20190725T06Z,2351
20190725T05Z,2577
20190725T04Z,2645
20190725T03Z,2710
20190725T02Z,2766
20190725T01Z,2779
20190725T00Z,2730
20190724T23Z,2671
20190724T22Z,2614
20190724T21Z,2556
20190724T20Z,2495
20190724T19Z,2440
20190724T18Z,2396
20190724T17Z,2344
20190724T16Z,2294
20190724T15Z,2207
20190724T14Z,2044
20190724T13Z,1866
20190724T12Z,1728
20190724T11Z,1691
20190724T10Z,1722
20190724T09Z,1759
20190724T08Z,1886
20190724T07Z,2082
20190724T06Z,2322
20190724T05Z,2533
20190724T04Z,2642
20190724T03Z,2766
20190724T02Z,2850
20190724T01Z,2905
20190724T00Z,2873
20190723T23Z,2819
20190723T22Z,2765
20190723T21Z,2715
20190723T20Z,2650
20190723T19Z,2587
20190723T18Z,2523
20190723T17Z,2452
20190723T16Z,2390
20190723T15Z,2289
20190723T14Z,2114
20190723T13Z,1936
20190723T12Z,1803
20190723T11Z,1771
20190723T10Z,1809
20190723T09Z,1894
20190723T08Z,2059
20190723T07Z,2255
20190723T06Z,2520
20190723T05Z,2766
20190723T04Z,2874
20190723T03Z,2989
20190723T02Z,3067
20190723T01Z,3110
20190723T00Z,3069
20190722T23Z,3008
20190722T22Z,2927
20190722T21Z,2846
20190722T20Z,2756
20190722T19Z,2667
20190722T18Z,2580
20190722T17Z,2480
20190722T16Z,2372
20190722T15Z,2240
20190722T14Z,2059
20190722T13Z,1910
20190722T12Z,1789
20190722T11Z,1743
20190722T10Z,1787
20190722T09Z,1894
20190722T08Z,2086
20190722T07Z,2228
20190722T06Z,2490
20190722T05Z,2731
20190722T04Z,2838
20190722T03Z,2954
20190722T02Z,3015
20190722T01Z,3011
20190722T00Z,2917
20190721T23Z,2804
20190721T22Z,2680
20190721T21Z,2572
20190721T20Z,2476
20190721T19Z,2379
20190721T18Z,2275
20190721T17Z,2156
20190721T16Z,2003
20190721T15Z,1843
20190721T14Z,1724
20190721T13Z,1681
20190721T12Z,1675
20190721T11Z,1685
20190721T10Z,1741
20190721T09Z,1818
20190721T08Z,2006
20190721T07Z,2142
20190721T06Z,2351
20190721T05Z,2518
20190721T04Z,2573
20190721T03Z,2673
20190721T02Z,2715
20190721T01Z,2700
20190721T00Z,2620
20190720T23Z,2520
20190720T22Z,2421
20190720T21Z,2349
20190720T20Z,2298
20190720T19Z,2242
20190720T18Z,2179
20190720T17Z,2103
20190720T16Z,1986
20190720T15Z,1846
20190720T14Z,1724
20190720T13Z,1673
20190720T12Z,1638
20190720T11Z,1633
20190720T10Z,1668
20190720T09Z,1731
20190720T08Z,1835
20190720T07Z,2010
20190720T06Z,2202
20190720T05Z,2364
20190720T04Z,2421
20190720T03Z,2507
20190720T02Z,2575
20190720T01Z,2613
20190720T00Z,2556
20190719T23Z,2505
20190719T22Z,2474
20190719T21Z,2442
20190719T20Z,2405
20190719T19Z,2376
20190719T18Z,2343
20190719T17Z,2301
20190719T16Z,2242
20190719T15Z,2147
20190719T14Z,1977
20190719T13Z,1809
20190719T12Z,1693
20190719T11Z,1661
20190719T10Z,1683
20190719T09Z,1756
20190719T08Z,1829
20190719T07Z,1961
20190719T06Z,2158
20190719T05Z,2354
20190719T04Z,2442
20190719T03Z,2532
20190719T02Z,2605
20190719T01Z,2656
20190719T00Z,2649
20190718T23Z,2638
20190718T22Z,2615
20190718T21Z,2594
20190718T20Z,2551
20190718T19Z,2505
20190718T18Z,2460
20190718T17Z,2404
20190718T16Z,2342
20190718T15Z,2250
20190718T14Z,2077
20190718T13Z,1901
20190718T12Z,1771
20190718T11Z,1743
20190718T10Z,1760
20190718T09Z,1783
20190718T08Z,1888
20190718T07Z,1942
20190718T06Z,2147
20190718T05Z,2327
20190718T04Z,2387
20190718T03Z,2466
20190718T02Z,2530
20190718T01Z,2581
20190718T00Z,2585
20190717T23Z,2574
20190717T22Z,2559
20190717T21Z,2547
20190717T20Z,2519
20190717T19Z,2488
20190717T18Z,2453
20190717T17Z,2398
20190717T16Z,2340
20190717T15Z,2231
20190717T14Z,2057
20190717T13Z,1888
20190717T12Z,1758
20190717T11Z,1728
20190717T10Z,1750
20190717T09Z,1839
20190717T08Z,1931
20190717T07Z,2113
20190717T06Z,2356
20190717T05Z,2596
20190717T04Z,2702
20190717T03Z,2820
20190717T02Z,2894
20190717T01Z,2936
20190717T00Z,2897
20190716T23Z,2851
20190716T22Z,2794
20190716T21Z,2735
20190716T20Z,2662
20190716T19Z,2589
20190716T18Z,2521
20190716T17Z,2449
20190716T16Z,2380
20190716T15Z,2279
20190716T14Z,2102
20190716T13Z,1922
20190716T12Z,1789
20190716T11Z,1761
20190716T10Z,1733
20190716T09Z,1815
20190716T08Z,1974
20190716T07Z,2043
20190716T06Z,2248
20190716T05Z,2434
20190716T04Z,2505
20190716T03Z,2601
20190716T02Z,2676
20190716T01Z,2728
20190716T00Z,2730
20190715T23Z,2730
20190715T22Z,2720
20190715T21Z,2700
20190715T20Z,2665
20190715T19Z,2614
20190715T18Z,2552
20190715T17Z,2475
20190715T16Z,2378
20190715T15Z,2267
20190715T14Z,2083
20190715T13Z,1924
20190715T12Z,1803
20190715T11Z,1761
20190715T10Z,1790
20190715T09Z,1869
20190715T08Z,2005
20190715T07Z,2105
20190715T06Z,2334
20190715T05Z,2529
20190715T04Z,2602
20190715T03Z,2672
20190715T02Z,2722
20190715T01Z,2736
20190715T00Z,2660
20190714T23Z,2588
20190714T22Z,2502
20190714T21Z,2427
20190714T20Z,2352
20190714T19Z,2268
20190714T18Z,2181
20190714T17Z,2075
20190714T16Z,1924
20190714T15Z,1765
20190714T14Z,1648
20190714T13Z,1614
20190714T12Z,1620
20190714T11Z,1634
20190714T10Z,1679
20190714T09Z,1758
20190714T08Z,1903
20190713T07Z,2145
20190713T06Z,2354
20190713T05Z,2527
20190713T04Z,2613
20190713T03Z,2744
20190713T02Z,2826
20190713T01Z,2895
20190713T00Z,2856
20190712T23Z,2823
20190712T22Z,2782
20190712T21Z,2720
20190712T20Z,2648
20190712T19Z,2575
20190712T18Z,2501
20190712T17Z,2417
20190712T16Z,2313
20190712T15Z,2159
20190712T14Z,1966
20190712T13Z,1810
20190712T12Z,1723
20190712T11Z,1703
20190712T10Z,1748
20190712T09Z,1805
20190712T08Z,1951
20190712T07Z,2116
20190712T06Z,2340
20190712T05Z,2542
20190712T04Z,2624
20190712T03Z,2724
20190712T02Z,2803
20190712T01Z,2839
20190712T00Z,2830
20190711T23Z,2805
20190711T22Z,2766
20190711T21Z,2723
20190711T20Z,2663
20190711T19Z,2594
20190711T18Z,2527
20190711T17Z,2446
20190711T16Z,2364
20190711T15Z,2255
20190711T14Z,2065
20190711T13Z,1876
20190711T12Z,1744
20190711T11Z,1713
20190711T10Z,1728
20190711T09Z,1814
20190711T08Z,1872
20190711T07Z,2075
20190711T06Z,2296
20190711T05Z,2472
20190711T04Z,2525
20190711T03Z,2609
20190711T02Z,2677
20190711T01Z,2727
20190711T00Z,2694
20190710T23Z,2678
20190710T22Z,2648
20190710T21Z,2618
20190710T20Z,2569
20190710T19Z,2514
20190710T18Z,2455
20190710T17Z,2390
20190710T16Z,2322
20190710T15Z,2221
20190710T14Z,2037
20190710T13Z,1842
20190710T12Z,1702
20190710T11Z,1664
20190710T10Z,1677
20190710T09Z,1682
20190710T08Z,1788
20190710T07Z,1952
20190710T06Z,2151
20190710T05Z,2317
20190710T04Z,2402
20190710T03Z,2512
20190710T02Z,2579
20190710T01Z,2620
20190710T00Z,2616
20190709T23Z,2607
20190709T22Z,2573
20190709T21Z,2546
20190709T20Z,2517
20190709T19Z,2478
20190709T18Z,2430
20190709T17Z,2375
20190709T16Z,2319
20190709T15Z,2231
20190709T14Z,2051
20190709T13Z,1851
20190709T12Z,1715
20190709T11Z,1679
20190709T10Z,1708
20190709T09Z,1784
20190709T08Z,1912
20190709T07Z,2073
20190709T06Z,2310
20190709T05Z,2512
20190709T04Z,2558
20190709T03Z,2646
20190709T02Z,2703
20190709T01Z,2708
20190709T00Z,2662
20190708T23Z,2608
20190708T22Z,2563
20190708T21Z,2522
20190708T20Z,2473
20190708T19Z,2419
20190708T18Z,2368
20190708T17Z,2314
20190708T16Z,2237
20190708T15Z,2152
20190708T14Z,1971
20190708T13Z,1786
20190708T12Z,1648
20190708T11Z,1590
20190708T10Z,1608
20190708T09Z,1656
20190708T08Z,1752
20190708T07Z,1886
20190708T06Z,2090
20190708T05Z,2247
20190708T04Z,2290
20190708T03Z,2341
20190708T02Z,2361
20190708T01Z,2344
20190708T00Z,2254
20190707T23Z,2192
20190707T22Z,2139
20190707T21Z,2115
20190707T20Z,2093
20190707T19Z,2056
20190707T18Z,2012
20190707T17Z,1947
20190707T16Z,1830
20190707T15Z,1699
20190707T14Z,1594
20190707T13Z,1551
20190707T12Z,1539
20190707T11Z,1541
20190707T10Z,1560
20190707T09Z,1612
20190707T08Z,1701
20190707T07Z,1971
20190707T06Z,2158
20190707T05Z,2283
20190707T04Z,2340
20190707T03Z,2420
20190707T02Z,2480
20190707T01Z,2526
20190707T00Z,2461
20190706T23Z,2416
20190706T22Z,2380
20190706T21Z,2357
20190706T20Z,2328
20190706T19Z,2277
20190706T18Z,2209
20190706T17Z,2117
20190706T16Z,1992
20190706T15Z,1851
20190706T14Z,1710
20190706T13Z,1635
20190706T12Z,1597
20190706T11Z,1584
20190706T10Z,1609
20190706T09Z,1679
20190706T08Z,1790
20190706T07Z,1951
20190706T06Z,2094
20190706T05Z,2231
20190706T04Z,2318
20190706T03Z,2416
20190706T02Z,2506
20190706T01Z,2570
20190706T00Z,2519
20190705T23Z,2478
20190705T22Z,2421
20190705T21Z,2377
20190705T20Z,2323
20190705T19Z,2259
20190705T18Z,2187
20190705T17Z,2101
20190705T16Z,1986
20190705T15Z,1849
20190705T14Z,1720
20190705T13Z,1642
20190705T12Z,1596
20190705T11Z,1582
20190705T10Z,1611
20190705T09Z,1682
20190705T08Z,1779
20190705T07Z,1890
20190705T06Z,2008
20190705T05Z,2137
20190705T04Z,2206
20190705T03Z,2292
20190705T02Z,2358
20190705T01Z,2401
20190705T00Z,2357
20190704T23Z,2317
20190704T22Z,2261
20190704T21Z,2234
20190704T20Z,2205
20190704T19Z,2163
20190704T18Z,2103
20190704T17Z,2033
20190704T16Z,1933
20190704T15Z,1825
20190704T14Z,1715
20190704T13Z,1643
20190704T12Z,1591
20190704T11Z,1575
20190704T10Z,1597
20190704T09Z,1665
20190704T08Z,1779
20190704T07Z,1933
20190704T06Z,2127
20190704T05Z,2273
20190704T04Z,2304
20190704T03Z,2383
20190704T02Z,2436
20190704T01Z,2443
20190704T00Z,2400
20190703T23Z,2358
20190703T22Z,2326
20190703T21Z,2317
20190703T20Z,2302
20190703T19Z,2259
20190703T18Z,2202
20190703T17Z,2117
20190703T16Z,2008
20190703T15Z,1871
20190703T14Z,1737
20190703T13Z,1659
20190703T12Z,1616
20190703T11Z,1606
20190703T10Z,1618
20190703T09Z,1678
20190703T08Z,1774
20190703T07Z,1910
20190703T06Z,2109
20190703T05Z,2279
20190703T04Z,2345
20190703T03Z,2441
20190703T02Z,2509
20190703T01Z,2530
20190703T00Z,2482
20190702T23Z,2447
20190702T22Z,2409
20190702T21Z,2396
20190702T20Z,2380
20190702T19Z,2361
20190702T18Z,2334
20190702T17Z,2294
20190702T16Z,2254
20190702T15Z,2171
20190702T14Z,1999
20190702T13Z,1807
20190702T12Z,1678
20190702T11Z,1643
20190702T10Z,1672
20190702T09Z,1692
20190702T08Z,1814
20190702T07Z,2095
20190702T06Z,2329
20190702T05Z,2536
20190702T04Z,2657
20190702T03Z,2792
20190702T02Z,2884
20190702T01Z,2924
20190702T00Z,2905
20190701T23Z,2851
20190701T22Z,2794
20190701T21Z,2747
20190701T20Z,2680
20190701T19Z,2604
20190701T18Z,2530
20190701T17Z,2447
20190701T16Z,2359
20190701T15Z,2244
20190701T14Z,2054
20190701T13Z,1885
20190701T12Z,1765
20190701T11Z,1716
20190701T10Z,1733
20190701T09Z,1795
20190701T08Z,1941
20190701T07Z,2058
20190701T06Z,2317
20190701T05Z,2522
20190701T04Z,2582
20190701T03Z,2663
20190701T02Z,2711
20190701T01Z,2671
20190701T00Z,2596
20190630T23Z,2511
20190630T22Z,2426
20190630T21Z,2364
20190630T20Z,2298
20190630T19Z,2226
20190630T18Z,2149
20190630T17Z,2045
20190630T16Z,1901
20190630T15Z,1741
20190630T14Z,1619
20190630T13Z,1574
20190630T12Z,1579
20190630T11Z,1585
20190630T10Z,1620
20190630T09Z,1694
20190630T08Z,1813
20190630T07Z,1934
20190630T06Z,2125
20190630T05Z,2277
20190630T04Z,2311
20190630T03Z,2387
20190630T02Z,2423
20190630T01Z,2401
20190630T00Z,2346
20190629T23Z,2289
20190629T22Z,2236
20190629T21Z,2206
20190629T20Z,2182
20190629T19Z,2155
20190629T18Z,2120
20190629T17Z,2059
20190629T16Z,1948
20190629T15Z,1801
20190629T14Z,1675
20190629T13Z,1606
20190629T12Z,1576
20190629T11Z,1573
20190629T10Z,1601
20190629T09Z,1665
20190629T08Z,1773
20190629T07Z,1886
20190629T06Z,2064
20190629T05Z,2209
20190629T04Z,2248
20190629T03Z,2328
20190629T02Z,2383
20190629T01Z,2413
20190629T00Z,2399
20190628T23Z,2382
20190628T22Z,2372
20190628T21Z,2370
20190628T20Z,2364
20190628T19Z,2358
20190628T18Z,2356
20190628T17Z,2336
20190628T16Z,2302
20190628T15Z,2232
20190628T14Z,2052
20190628T13Z,1840
20190628T12Z,1695
20190628T11Z,1641
20190628T10Z,1644
20190628T09Z,1683
20190628T08Z,1770
20190628T07Z,1914
20190628T06Z,2088
20190628T05Z,2235
20190628T04Z,2253
20190628T03Z,2311
20190628T02Z,2342
20190628T01Z,2344
20190628T00Z,2310
20190627T23Z,2305
20190627T22Z,2312
20190627T21Z,2336
20190627T20Z,2347
20190627T19Z,2351
20190627T18Z,2342
20190627T17Z,2309
20190627T16Z,2267
20190627T15Z,2190
20190627T14Z,2024
20190627T13Z,1812
20190627T12Z,1674
20190627T11Z,1624
20190627T10Z,1634
20190627T09Z,1686
20190627T08Z,1729
20190627T07Z,1913
20190627T06Z,2111
20190627T05Z,2258
20190627T04Z,2304
20190627T03Z,2375
20190627T02Z,2427
20190627T01Z,2450
20190627T00Z,2421
20190626T23Z,2394
20190626T22Z,2384
20190626T21Z,2383
20190626T20Z,2367
20190626T19Z,2357
20190626T18Z,2343
20190626T17Z,2311
20190626T16Z,2274
20190626T15Z,2208
20190626T14Z,2044
20190626T13Z,1830
20190626T12Z,1683
20190626T11Z,1635
20190626T10Z,1650
20190626T09Z,1693
20190626T08Z,1784
20190626T07Z,1915
20190626T06Z,2133
20190626T05Z,2315
20190626T04Z,2389
20190626T03Z,2458
20190626T02Z,2506
20190626T01Z,2518
20190626T00Z,2501
20190625T23Z,2465
20190625T22Z,2441
20190625T21Z,2431
20190625T20Z,2407
20190625T19Z,2374
20190625T18Z,2342
20190625T17Z,2308
20190625T16Z,2281
20190625T15Z,2225
20190625T14Z,2064
20190625T13Z,1834
20190625T12Z,1689
20190625T11Z,1635
20190625T10Z,1652
20190625T09Z,1704
20190625T08Z,1799
20190625T07Z,1923
20190625T06Z,2159
20190625T05Z,2349
20190625T04Z,2404
20190625T03Z,2466
20190625T02Z,2499
20190625T01Z,2501
20190625T00Z,2438
20190624T23Z,2396
20190624T22Z,2378
20190624T21Z,2372
20190624T20Z,2357
20190624T19Z,2343
20190624T18Z,2339
20190624T17Z,2322
20190624T16Z,2295
20190624T15Z,2238
20190624T14Z,2063
20190624T13Z,1821
20190624T12Z,1656
20190624T11Z,1586
20190624T10Z,1588
20190624T09Z,1614
20190624T08Z,1704
20190624T07Z,1819
20190624T06Z,2008
20190624T05Z,2163
20190624T04Z,2197
20190624T03Z,2244
20190624T02Z,2271
20190624T01Z,2254
20190624T00Z,2199
20190623T23Z,2156
20190623T22Z,2133
20190623T21Z,2137
20190623T20Z,2127
20190623T19Z,2105
20190623T18Z,2069
20190623T17Z,1999
20190623T16Z,1889
20190623T15Z,1747
20190623T14Z,1627
20190623T13Z,1568
20190623T12Z,1562
20190623T11Z,1569
20190623T10Z,1585
20190623T09Z,1644
20190623T08Z,1742
20190623T07Z,1830
20190623T06Z,2005
20190623T05Z,2119
20190623T04Z,2144
20190623T03Z,2206
20190623T02Z,2248
20190623T01Z,2243
20190623T00Z,2198
20190622T23Z,2158
20190622T22Z,2121
20190622T21Z,2110
20190622T20Z,2110
20190622T19Z,2113
20190622T18Z,2107
20190622T17Z,2064
20190622T16Z,1972
20190622T15Z,1825
20190622T14Z,1697
20190622T13Z,1622
20190622T12Z,1592
20190622T11Z,1580
20190622T10Z,1605
20190622T09Z,1659
20190622T08Z,1775
20190622T07Z,1867
20190622T06Z,2046
20190622T05Z,2194
20190622T04Z,2251
20190622T03Z,2321
20190622T02Z,2379
20190622T01Z,2413
20190622T00Z,2387
20190621T23Z,2372
20190621T22Z,2361
20190621T21Z,2359
20190621T20Z,2344
20190621T19Z,2347
20190621T18Z,2343
20190621T17Z,2325
20190621T16Z,2296
20190621T15Z,2225
20190621T14Z,2049
20190621T13Z,1828
20190621T12Z,1684
20190621T11Z,1628
20190621T10Z,1635
20190621T09Z,1684
20190621T08Z,1769
20190621T07Z,1900
20190621T06Z,2082
20190621T05Z,2221
20190621T04Z,2248
20190621T03Z,2303
20190621T02Z,2364
20190621T01Z,2351
20190621T00Z,2327
20190620T23Z,2317
20190620T22Z,2321
20190620T21Z,2339
20190620T20Z,2349
20190620T19Z,2351
20190620T18Z,2346
20190620T17Z,2324
20190620T16Z,2300
20190620T15Z,2240
20190620T14Z,2061
20190620T13Z,1822
20190620T12Z,1676
20190620T11Z,1621
20190620T10Z,1623
20190620T09Z,1671
20190620T08Z,1778
20190620T07Z,1912
20190620T06Z,2099
20190620T05Z,2241
20190620T04Z,2275
20190620T03Z,2343
20190620T02Z,2402
20190620T01Z,2431
20190620T00Z,2394
20190619T23Z,2370
20190619T22Z,2356
20190619T21Z,2352
20190619T20Z,2343
20190619T19Z,2338
20190619T18Z,2335
20190619T17Z,2315
20190619T16Z,2286
20190619T15Z,2217
20190619T14Z,2043
20190619T13Z,1822
20190619T12Z,1681
20190619T11Z,1629
20190619T10Z,1638
20190619T09Z,1687
20190619T08Z,1800
20190619T07Z,1954
20190619T06Z,2186
20190619T05Z,2376
20190619T04Z,2459
20190619T03Z,2553
20190619T02Z,2619
20190619T01Z,2654
20190619T00Z,2630
20190618T23Z,2609
20190618T22Z,2572
20190618T21Z,2545
20190618T20Z,2508
20190618T19Z,2465
20190618T18Z,2423
20190618T17Z,2367
20190618T16Z,2319
20190618T15Z,2253
20190618T14Z,2071
20190618T13Z,1855
20190618T12Z,1738
20190618T11Z,1711
20190618T10Z,1744
20190618T09Z,1833
20190618T08Z,1965
20190618T07Z,2065
20190618T06Z,2332
20190618T05Z,2540
20190618T04Z,2610
20190618T03Z,2705
20190618T02Z,2770
20190618T01Z,2792
20190618T00Z,2737
20190617T23Z,2678
20190617T22Z,2619
20190617T21Z,2566
20190617T20Z,2504
20190617T19Z,2441
20190617T18Z,2396
20190617T17Z,2339
20190617T16Z,2281
20190617T15Z,2205
20190617T14Z,2018
20190617T13Z,1798
20190617T12Z,1675
20190617T11Z,1635
20190617T10Z,1653
20190617T09Z,1714
20190617T08Z,1824
20190617T07Z,2001
20190617T06Z,2263
20190617T05Z,2471
20190617T04Z,2530
20190617T03Z,2624
20190617T02Z,2666
20190617T01Z,2638
20190617T00Z,2556
20190616T23Z,2464
20190616T22Z,2380
20190616T21Z,2333
20190616T20Z,2283
20190616T19Z,2228
20190616T18Z,2156
20190616T17Z,2049
20190616T16Z,1907
20190616T15Z,1748
20190616T14Z,1617
20190616T13Z,1552
20190616T12Z,1557
20190616T11Z,1566
20190616T10Z,1605
20190616T09Z,1678
20190616T08Z,1796
20190616T07Z,1959
20190616T06Z,2172
20190616T05Z,2312
20190616T04Z,2350
20190616T03Z,2423
20190616T02Z,2488
20190616T01Z,2433
20190616T00Z,2385
20190615T23Z,2333
20190615T22Z,2277
20190615T21Z,2243
20190615T20Z,2213
20190615T19Z,2183
20190615T18Z,2134
20190615T17Z,2085
20190615T16Z,1988
20190615T15Z,1850
20190615T14Z,1715
20190615T13Z,1628
20190615T12Z,1610
20190615T11Z,1608
20190615T10Z,1645
20190615T09Z,1716
20190615T08Z,1825
20190615T07Z,2001
20190615T06Z,2220
20190615T05Z,2365
20190615T04Z,2427
20190615T03Z,2522
20190615T02Z,2597
20190615T01Z,2642
20190615T00Z,2593
20190614T23Z,2551
20190614T22Z,2515
20190614T21Z,2468
20190614T20Z,2433
20190614T19Z,2402
20190614T18Z,2376
20190614T17Z,2325
20190614T16Z,2255
20190614T15Z,2133
20190614T14Z,1947
20190614T13Z,1788
20190614T12Z,1703
20190614T11Z,1680
20190614T10Z,1713
20190614T09Z,1832
20190614T08Z,1966
20190614T07Z,2134
20190614T06Z,2382
20190614T05Z,2616
20190614T04Z,2750
20190614T03Z,2902
20190614T02Z,3020
20190614T01Z,3125
20190614T00Z,3165
20190613T23Z,3165
20190613T22Z,3111
20190613T21Z,3047
20190613T20Z,2963
20190613T19Z,2865
20190613T18Z,2774
20190613T17Z,2671
20190613T16Z,2576
20190613T15Z,2471
20190613T14Z,2289
20190613T13Z,2126
20190613T12Z,2046
20190613T11Z,2048
20190613T10Z,2123
20190613T09Z,2258
20190613T08Z,2448
20190613T07Z,2636
20190613T06Z,2998
20190613T05Z,3313
20190613T04Z,3485
20190613T03Z,3670
20190613T02Z,3806
20190613T01Z,3896
20190613T00Z,3846
20190612T23Z,3767
20190612T22Z,3627
20190612T21Z,3476
20190612T20Z,3295
20190612T19Z,3114
20190612T18Z,2938
20190612T17Z,2776
20190612T16Z,2633
20190612T15Z,2503
20190612T14Z,2300
20190612T13Z,2103
20190612T12Z,1996
20190612T11Z,1980
20190612T10Z,2038
20190612T09Z,2163
20190612T08Z,2369
20190612T07Z,2533
20190612T06Z,2854
20190612T05Z,3138
20190612T04Z,3257
20190612T03Z,3402
20190612T02Z,3503
20190612T01Z,3533
20190612T00Z,3441
20190611T23Z,3333
20190611T22Z,3195
20190611T21Z,3056
20190611T20Z,2906
20190611T19Z,2760
20190611T18Z,2624
20190611T17Z,2507
20190611T16Z,2403
20190611T15Z,2287
20190611T14Z,2090
20190611T13Z,1888
20190611T12Z,1772
20190611T11Z,1741
20190611T10Z,1771
20190611T09Z,1847
20190611T08Z,2018
20190611T07Z,2204
20190611T06Z,2482
20190611T05Z,2705
20190611T04Z,2787
20190611T03Z,2884
20190611T02Z,2948
20190611T01Z,2968
20190611T00Z,2903
20190610T23Z,2830
20190610T22Z,2750
20190610T21Z,2670
20190610T20Z,2584
20190610T19Z,2496
20190610T18Z,2419
20190610T17Z,2337
20190610T16Z,2261
20190610T15Z,2171
20190610T14Z,1983
20190610T13Z,1764
20190610T12Z,1640
20190610T11Z,1595
20190610T10Z,1617
20190610T09Z,1677
20190610T08Z,1785
20190610T07Z,1892
20190610T06Z,2131
20190610T05Z,2296
20190610T04Z,2330
20190610T03Z,2372
20190610T02Z,2378
20190610T01Z,2345
20190610T00Z,2266
20190609T23Z,2204
20190609T22Z,2142
20190609T21Z,2117
20190609T20Z,2097
20190609T19Z,2074
20190609T18Z,2042
20190609T17Z,1995
20190609T16Z,1902
20190609T15Z,1760
20190609T14Z,1636
20190609T13Z,1570
20190609T12Z,1557
20190609T11Z,1555
20190609T10Z,1575
20190609T09Z,1621
20190609T08Z,1713
20190609T07Z,1783
20190609T06Z,1914
20190609T05Z,2012
20190609T04Z,2035
20190609T03Z,2065
20190609T02Z,2084
20190609T01Z,2072
20190609T00Z,2043
20190608T23Z,2031
20190608T22Z,2019
20190608T21Z,2027
20190608T20Z,2045
20190608T19Z,2074
20190608T18Z,2104
20190608T17Z,2081
20190608T16Z,1992
20190608T15Z,1841
20190608T14Z,1705
20190608T13Z,1634
20190608T12Z,1602
20190608T11Z,1590
20190608T10Z,1609
20190608T09Z,1647
20190608T08Z,1747
20190608T07Z,1886
20190608T06Z,2044
20190608T05Z,2151
20190608T04Z,2155
20190608T03Z,2167
20190608T02Z,2213
20190608T01Z,2243
20190608T00Z,2232
20190607T23Z,2241
20190607T22Z,2270
20190607T21Z,2305
20190607T20Z,2325
20190607T19Z,2345
20190607T18Z,2356
20190607T17Z,2344
20190607T16Z,2318
20190607T15Z,2245
20190607T14Z,2059
20190607T13Z,1832
20190607T12Z,1684
20190607T11Z,1625
20190607T10Z,1628
20190607T09Z,1668
20190607T08Z,1775
20190607T07Z,1922
20190607T06Z,2110
20190607T05Z,2248
20190607T04Z,2237
20190607T03Z,2252
20190607T02Z,2279
20190607T01Z,2286
20190607T00Z,2271
20190606T23Z,2264
20190606T22Z,2272
20190606T21Z,2301
20190606T20Z,2315
20190606T19Z,2328
20190606T18Z,2332
20190606T17Z,2319
20190606T16Z,2303
20190606T15Z,2248
20190606T14Z,2074
20190606T13Z,1826
20190606T12Z,1669
20190606T11Z,1609
20190606T10Z,1613
20190606T09Z,1667
20190606T08Z,1782
20190606T07Z,1934
20190606T06Z,2127
20190606T05Z,2264
20190606T04Z,2288
20190606T03Z,2338
20190606T02Z,2397
